# vtime(s),emu-avail(%) for mode:random target-avail(%)=0.6000
22553,0.0616
22554,0.0616
22559,0.0615
22560,0.0615
22563,0.0615
22567,0.0615
22568,0.0615
22570,0.0615
22572,0.0615
22577,0.0615
22580,0.0615
22581,0.0615
22583,0.0615
22586,0.0615
22588,0.0615
22592,0.0615
22593,0.0615
22597,0.0614
22599,0.0614
22600,0.0614
22601,0.0614
22605,0.0614
22609,0.0614
22614,0.0614
22616,0.0614
22619,0.0614
22624,0.0614
22629,0.0614
22634,0.0614
22637,0.0614
22642,0.0614
22646,0.0613
22648,0.0613
22653,0.0613
22655,0.0613
22656,0.0613
22660,0.0613
22662,0.0613
22666,0.0613
22667,0.0613
22671,0.0613
22675,0.0613
22677,0.0613
22677,0.0613
22680,0.0613
22682,0.0613
22686,0.0612
22690,0.0612
22695,0.0612
22696,0.0612
22701,0.0612
22706,0.0612
22708,0.0612
22711,0.0612
22712,0.0612
22715,0.0612
22717,0.0612
22721,0.0612
22725,0.0612
22725,0.0612
22725,0.0612
22728,0.0611
22730,0.0611
22731,0.0611
22732,0.0611
22736,0.0611
22740,0.0611
22744,0.0611
22744,0.0611
22746,0.0611
22748,0.0611
22752,0.0611
22757,0.0611
22759,0.0611
22761,0.0611
22763,0.0611
22765,0.0610
22770,0.0610
22774,0.0610
22775,0.0610
22777,0.0610
22780,0.0610
22783,0.0610
22785,0.0610
22788,0.0610
22792,0.0610
22795,0.0610
22795,0.0610
22799,0.0610
22803,0.0610
22806,0.0610
22809,0.0609
22813,0.0609
22815,0.0609
22816,0.0609
22820,0.0609
22820,0.0609
22822,0.0609
22827,0.0609
22832,0.0609
22834,0.0609
22837,0.0609
22841,0.0609
22841,0.0609
22845,0.0609
22847,0.0609
22850,0.0608
22853,0.0608
22857,0.0608
22861,0.0608
22862,0.0608
22865,0.0608
22868,0.0608
22871,0.0608
22872,0.0608
22875,0.0608
22876,0.0608
22879,0.0608
22879,0.0608
22884,0.0608
22888,0.0608
22891,0.0608
22895,0.0607
22898,0.0607
22900,0.0607
22904,0.0607
22906,0.0607
22906,0.0607
22907,0.0607
22911,0.0607
22913,0.0607
22915,0.0607
22919,0.0607
22922,0.0607
22926,0.0607
22929,0.0607
22930,0.0607
22931,0.0606
22931,0.0606
22934,0.0606
22935,0.0606
22939,0.0606
22941,0.0606
22944,0.0606
22944,0.0606
22944,0.0606
22946,0.0606
22949,0.0606
22949,0.0606
22952,0.0606
22956,0.0606
22960,0.0606
22964,0.0605
22969,0.0605
22969,0.0605
22974,0.0605
22975,0.0605
22979,0.0605
22982,0.0605
22983,0.0605
22987,0.0605
22988,0.0605
22990,0.0605
22995,0.0605
22996,0.0605
22999,0.0605
23002,0.0605
23005,0.0604
23009,0.0604
23012,0.0604
23016,0.0604
23016,0.0604
23021,0.0604
23024,0.0604
23028,0.0604
23031,0.0604
23034,0.0604
23037,0.0604
23039,0.0604
23043,0.0604
23048,0.0604
23048,0.0604
23051,0.0604
23051,0.0603
23055,0.0603
23056,0.0603
23057,0.0603
23061,0.0603
23065,0.0603
23069,0.0603
23070,0.0603
23073,0.0603
23074,0.0603
23078,0.0603
23078,0.0603
23081,0.0603
23083,0.0603
23085,0.0603
23088,0.0602
23090,0.0602
23090,0.0602
23091,0.0602
23092,0.0602
23093,0.0602
23093,0.0602
23094,0.0602
23096,0.0602
23097,0.0602
23102,0.0602
23103,0.0602
23103,0.0602
23107,0.0602
23109,0.0602
23113,0.0602
23117,0.0601
23119,0.0601
23120,0.0601
23124,0.0601
23124,0.0601
23128,0.0601
23132,0.0601
23132,0.0601
23136,0.0601
23139,0.0601
23139,0.0601
23140,0.0601
23142,0.0601
23143,0.0601
23148,0.0601
23151,0.0600
23156,0.0600
23160,0.0600
23163,0.0600
23166,0.0600
23170,0.0600
23173,0.0600
23175,0.0600
23179,0.0600
23183,0.0600
23186,0.0600
23188,0.0600
23191,0.0600
23196,0.0600
23197,0.0600
23199,0.0600
23200,0.0599
23202,0.0599
23203,0.0599
23206,0.0599
23209,0.0599
23209,0.0599
23214,0.0599
23215,0.0599
23219,0.0599
23224,0.0599
23229,0.0599
23230,0.0599
23232,0.0599
23236,0.0599
23239,0.0599
23243,0.0598
23245,0.0598
23245,0.0598
23246,0.0598
23248,0.0598
23252,0.0598
23254,0.0598
23255,0.0598
23256,0.0598
23258,0.0598
23263,0.0598
23264,0.0598
23266,0.0598
23269,0.0598
23269,0.0598
23273,0.0598
23274,0.0597
23276,0.0597
23281,0.0597
23283,0.0597
23283,0.0597
23284,0.0597
23287,0.0597
23289,0.0597
23292,0.0597
23294,0.0597
23295,0.0597
23299,0.0597
23303,0.0597
23306,0.0597
23311,0.0597
23312,0.0597
23317,0.0596
23319,0.0596
23319,0.0596
23319,0.0596
23321,0.0596
23321,0.0596
23323,0.0596
23327,0.0596
23328,0.0596
23332,0.0596
23334,0.0596
23335,0.0596
23339,0.0596
23342,0.0596
23347,0.0596
23351,0.0595
23354,0.0595
23358,0.0595
23360,0.0595
23364,0.0595
23366,0.0595
23368,0.0595
23369,0.0595
23372,0.0595
23374,0.0595
23374,0.0595
23374,0.0595
23376,0.0595
23378,0.0595
23378,0.0595
23379,0.0595
23380,0.0594
23381,0.0594
23383,0.0594
23387,0.0594
23390,0.0594
23395,0.0594
23396,0.0594
23397,0.0594
23401,0.0594
23402,0.0594
23403,0.0594
23406,0.0594
23407,0.0594
23408,0.0594
23412,0.0594
23417,0.0594
23418,0.0593
23423,0.0593
23425,0.0593
23426,0.0593
23430,0.0593
23434,0.0593
23435,0.0593
23437,0.0593
23438,0.0593
23440,0.0593
23440,0.0593
23443,0.0593
23447,0.0593
23451,0.0593
23453,0.0593
23453,0.0593
23454,0.0592
23457,0.0593
23459,0.0594
23460,0.0595
23462,0.0596
23465,0.0597
23468,0.0598
23471,0.0599
23474,0.0600
23478,0.0601
23478,0.0602
23482,0.0603
23485,0.0604
23487,0.0605
23488,0.0606
23492,0.0607
23494,0.0608
23494,0.0609
23495,0.0610
23497,0.0611
23501,0.0612
23505,0.0613
23509,0.0614
23514,0.0615
23518,0.0616
23522,0.0617
23525,0.0618
23530,0.0619
23531,0.0620
23532,0.0621
23534,0.0622
23536,0.0623
23538,0.0624
23540,0.0625
23542,0.0626
23546,0.0626
23551,0.0626
23555,0.0626
23559,0.0626
23562,0.0626
23564,0.0626
23566,0.0626
23566,0.0626
23567,0.0626
23569,0.0626
23574,0.0625
23578,0.0625
23579,0.0625
23582,0.0625
23585,0.0625
23586,0.0625
23589,0.0625
23592,0.0625
23593,0.0625
23597,0.0625
23599,0.0625
23601,0.0625
23603,0.0625
23607,0.0625
23607,0.0625
23608,0.0624
23608,0.0624
23613,0.0624
23615,0.0624
23619,0.0624
23622,0.0624
23625,0.0624
23627,0.0624
23631,0.0624
23634,0.0624
23637,0.0624
23641,0.0624
23643,0.0624
23648,0.0624
23651,0.0624
23652,0.0623
23653,0.0623
23657,0.0623
23660,0.0623
23661,0.0623
23664,0.0623
23665,0.0623
23668,0.0623
23669,0.0623
23673,0.0623
23673,0.0623
23673,0.0623
23673,0.0623
23673,0.0623
23675,0.0623
23679,0.0623
23682,0.0622
23684,0.0622
23684,0.0622
23688,0.0622
23689,0.0622
23689,0.0622
23692,0.0622
23697,0.0622
23699,0.0622
23702,0.0622
23706,0.0622
23710,0.0622
23711,0.0622
23713,0.0622
23717,0.0622
23719,0.0621
23719,0.0621
23722,0.0621
23725,0.0621
23729,0.0621
23734,0.0621
23737,0.0621
23740,0.0621
23741,0.0621
23745,0.0621
23746,0.0621
23750,0.0621
23752,0.0621
23754,0.0621
23756,0.0621
23760,0.0620
23765,0.0620
23767,0.0620
23770,0.0620
23774,0.0620
23779,0.0620
23781,0.0620
23781,0.0620
23782,0.0620
23787,0.0620
23789,0.0620
23790,0.0620
23793,0.0620
23794,0.0620
23796,0.0620
23796,0.0620
23796,0.0619
23798,0.0619
23802,0.0619
23805,0.0619
23806,0.0619
23807,0.0619
23808,0.0619
23811,0.0619
23814,0.0619
23819,0.0619
23823,0.0619
23827,0.0619
23830,0.0619
23833,0.0619
23838,0.0619
23840,0.0618
23841,0.0618
23844,0.0618
23849,0.0618
23853,0.0618
23858,0.0618
23860,0.0618
23864,0.0618
23868,0.0618
23870,0.0618
23872,0.0618
23873,0.0618
23877,0.0618
23880,0.0618
23883,0.0618
23885,0.0618
23887,0.0617
23888,0.0617
23893,0.0617
23895,0.0617
23898,0.0617
23903,0.0617
23907,0.0617
23911,0.0617
23913,0.0617
23916,0.0617
23918,0.0617
23919,0.0617
23919,0.0617
23920,0.0617
23921,0.0617
23924,0.0617
23928,0.0616
23933,0.0616
23937,0.0616
23939,0.0616
23941,0.0616
23945,0.0616
23947,0.0616
23947,0.0616
23952,0.0616
23955,0.0616
23957,0.0616
23961,0.0616
23963,0.0616
23963,0.0616
23964,0.0616
23965,0.0615
23966,0.0615
23971,0.0615
23972,0.0615
23977,0.0615
23978,0.0615
23981,0.0615
23983,0.0615
23984,0.0615
23989,0.0615
23992,0.0615
23992,0.0615
23994,0.0615
23997,0.0615
24000,0.0615
24002,0.0615
24003,0.0614
24006,0.0614
24008,0.0614
24013,0.0614
24014,0.0614
24018,0.0614
24018,0.0614
24018,0.0614
24022,0.0614
24024,0.0614
24028,0.0614
24029,0.0614
24032,0.0614
24036,0.0614
24041,0.0614
24042,0.0614
24046,0.0613
24051,0.0613
24052,0.0613
24055,0.0613
24056,0.0613
24059,0.0613
24062,0.0613
24063,0.0613
24064,0.0613
24067,0.0613
24068,0.0613
24073,0.0613
24074,0.0613
24078,0.0613
24083,0.0613
24087,0.0612
24092,0.0612
24094,0.0612
24097,0.0612
24097,0.0612
24100,0.0612
24101,0.0612
24106,0.0612
24109,0.0612
24112,0.0612
24116,0.0612
24119,0.0612
24124,0.0612
24128,0.0612
24131,0.0612
24134,0.0612
24138,0.0611
24141,0.0611
24142,0.0611
24142,0.0611
24146,0.0611
24150,0.0611
24154,0.0611
24155,0.0611
24159,0.0611
24161,0.0611
24163,0.0611
24167,0.0611
24167,0.0611
24171,0.0611
24172,0.0611
24176,0.0611
24178,0.0610
24178,0.0610
24180,0.0610
24184,0.0610
24187,0.0610
24188,0.0610
24190,0.0610
24195,0.0610
24199,0.0610
24199,0.0610
24202,0.0610
24203,0.0610
24205,0.0610
24205,0.0610
24205,0.0610
24208,0.0610
24211,0.0609
24213,0.0609
24215,0.0609
24215,0.0609
24219,0.0609
24221,0.0609
24224,0.0609
24226,0.0609
24228,0.0609
24230,0.0609
24233,0.0609
24234,0.0609
24236,0.0609
24238,0.0609
24243,0.0609
24243,0.0609
24247,0.0608
24248,0.0608
24249,0.0608
24252,0.0608
24253,0.0608
24258,0.0608
24260,0.0608
24265,0.0608
24269,0.0608
24270,0.0608
24271,0.0608
24272,0.0608
24273,0.0608
24275,0.0608
24275,0.0608
24278,0.0608
24283,0.0607
24288,0.0607
24290,0.0607
24290,0.0607
24295,0.0607
24299,0.0607
24303,0.0607
24307,0.0607
24308,0.0607
24311,0.0607
24313,0.0607
24317,0.0607
24320,0.0607
24324,0.0607
24328,0.0607
24330,0.0607
24334,0.0606
24339,0.0606
24341,0.0606
24342,0.0606
24343,0.0606
24345,0.0606
24348,0.0606
24351,0.0606
24355,0.0606
24359,0.0606
24360,0.0606
24363,0.0606
24365,0.0606
24368,0.0606
24368,0.0606
24369,0.0606
24370,0.0606
24374,0.0605
24375,0.0605
24379,0.0605
24382,0.0605
24385,0.0605
24388,0.0605
24393,0.0605
24393,0.0605
24397,0.0605
24398,0.0605
24402,0.0605
24405,0.0605
24406,0.0605
24410,0.0605
24413,0.0605
24414,0.0605
24414,0.0604
24415,0.0604
24418,0.0604
24420,0.0604
24423,0.0604
24427,0.0604
24427,0.0604
24428,0.0604
24429,0.0604
24431,0.0604
24431,0.0604
24435,0.0604
24440,0.0604
24443,0.0604
24445,0.0604
24447,0.0604
24448,0.0603
24451,0.0603
24454,0.0603
24455,0.0603
24458,0.0603
24459,0.0603
24461,0.0603
24462,0.0603
24464,0.0603
24467,0.0603
24472,0.0603
24473,0.0603
24475,0.0603
24478,0.0603
24479,0.0603
24482,0.0603
24484,0.0602
24488,0.0602
24492,0.0602
24492,0.0602
24496,0.0602
24498,0.0602
24499,0.0602
24501,0.0602
24506,0.0602
24507,0.0602
24511,0.0602
24513,0.0602
24514,0.0602
24519,0.0602
24519,0.0602
24521,0.0602
24525,0.0602
24528,0.0601
24531,0.0601
24531,0.0601
24532,0.0601
24534,0.0601
24538,0.0601
24540,0.0601
24540,0.0602
24543,0.0603
24545,0.0604
24546,0.0605
24547,0.0606
24547,0.0607
24551,0.0608
24554,0.0609
24558,0.0610
24563,0.0611
24563,0.0612
24568,0.0612
24571,0.0613
24571,0.0614
24574,0.0615
24575,0.0616
24578,0.0617
24580,0.0618
24584,0.0619
24586,0.0620
24587,0.0621
24591,0.0622
24594,0.0623
24598,0.0624
24598,0.0625
24600,0.0626
24601,0.0627
24603,0.0628
24607,0.0629
24612,0.0630
24614,0.0630
24617,0.0631
24618,0.0632
24618,0.0633
24621,0.0634
24622,0.0635
24624,0.0636
24625,0.0637
24629,0.0638
24633,0.0639
24633,0.0640
24634,0.0641
24639,0.0642
24642,0.0643
24643,0.0644
24645,0.0645
24645,0.0646
24647,0.0647
24650,0.0647
24653,0.0648
24656,0.0649
24659,0.0650
24660,0.0651
24665,0.0652
24665,0.0653
24666,0.0654
24667,0.0655
24670,0.0656
24674,0.0657
24679,0.0658
24683,0.0659
24685,0.0660
24685,0.0661
24689,0.0662
24692,0.0663
24695,0.0663
24698,0.0664
24700,0.0665
24702,0.0666
24707,0.0667
24711,0.0668
24713,0.0669
24718,0.0670
24721,0.0671
24725,0.0672
24726,0.0673
24730,0.0674
24732,0.0675
24732,0.0676
24733,0.0677
24736,0.0678
24739,0.0678
24744,0.0679
24747,0.0680
24750,0.0681
24754,0.0682
24755,0.0683
24755,0.0684
24760,0.0685
24763,0.0685
24764,0.0685
24769,0.0685
24774,0.0685
24774,0.0685
24778,0.0685
24780,0.0685
24785,0.0684
24786,0.0684
24789,0.0684
24790,0.0684
24792,0.0684
24797,0.0684
24799,0.0684
24802,0.0684
24806,0.0684
24809,0.0684
24810,0.0684
24812,0.0684
24816,0.0684
24819,0.0684
24820,0.0683
24821,0.0683
24825,0.0683
24830,0.0683
24833,0.0683
24834,0.0683
24838,0.0683
24838,0.0683
24839,0.0683
24840,0.0683
24843,0.0683
24845,0.0683
24849,0.0683
24852,0.0683
24856,0.0683
24858,0.0682
24861,0.0682
24862,0.0682
24866,0.0682
24871,0.0682
24872,0.0682
24875,0.0682
24879,0.0682
24879,0.0682
24880,0.0682
24885,0.0682
24889,0.0682
24890,0.0682
24894,0.0682
24896,0.0682
24897,0.0681
24901,0.0681
24901,0.0681
24906,0.0681
24910,0.0681
24915,0.0681
24919,0.0681
24919,0.0681
24919,0.0681
24922,0.0681
24926,0.0681
24930,0.0681
24931,0.0681
24935,0.0681
24940,0.0680
24942,0.0680
24947,0.0680
24951,0.0680
24956,0.0680
24958,0.0680
24958,0.0680
24959,0.0680
24960,0.0680
24963,0.0680
24965,0.0680
24970,0.0680
24971,0.0680
24974,0.0680
24977,0.0680
24979,0.0679
24982,0.0679
24987,0.0679
24987,0.0679
24992,0.0679
24994,0.0679
24997,0.0679
25000,0.0679
25005,0.0679
25008,0.0679
25011,0.0679
25014,0.0679
25015,0.0679
25019,0.0679
25019,0.0679
25023,0.0678
25023,0.0678
25024,0.0678
25024,0.0678
25025,0.0678
25025,0.0678
25028,0.0678
25032,0.0678
25032,0.0678
25034,0.0678
25036,0.0678
25039,0.0678
25042,0.0678
25042,0.0678
25046,0.0678
25048,0.0677
25052,0.0677
25052,0.0677
25054,0.0677
25057,0.0677
25062,0.0677
25064,0.0677
25065,0.0677
25070,0.0677
25073,0.0677
25075,0.0677
25078,0.0677
25081,0.0677
25085,0.0677
25086,0.0677
25090,0.0676
25095,0.0676
25099,0.0676
25104,0.0676
25106,0.0676
25109,0.0676
25113,0.0676
25116,0.0676
25117,0.0676
25120,0.0676
25121,0.0676
25124,0.0676
25124,0.0676
25128,0.0676
25129,0.0676
25130,0.0675
25131,0.0675
25135,0.0675
25136,0.0675
25140,0.0675
25143,0.0675
25145,0.0675
25148,0.0675
25150,0.0675
25151,0.0675
25156,0.0675
25159,0.0675
25163,0.0675
25165,0.0675
25166,0.0675
25169,0.0674
25171,0.0674
25174,0.0674
25177,0.0674
25180,0.0674
25182,0.0674
25185,0.0674
25188,0.0674
25188,0.0674
25190,0.0674
25193,0.0674
25196,0.0674
25201,0.0674
25203,0.0674
25207,0.0674
25211,0.0673
25211,0.0673
25214,0.0673
25219,0.0673
25221,0.0673
25223,0.0673
25224,0.0673
25229,0.0673
25234,0.0673
25236,0.0673
25240,0.0673
25242,0.0673
25243,0.0673
25247,0.0673
25250,0.0673
25254,0.0672
25258,0.0672
25262,0.0672
25263,0.0672
25264,0.0672
25267,0.0672
25271,0.0672
25275,0.0672
25278,0.0672
25283,0.0672
25286,0.0672
25287,0.0672
25291,0.0672
25294,0.0672
25294,0.0672
25295,0.0671
25300,0.0671
25300,0.0671
25300,0.0671
25304,0.0671
25308,0.0671
25309,0.0671
25309,0.0671
25309,0.0671
25310,0.0671
25312,0.0671
25313,0.0671
25316,0.0671
25319,0.0671
25323,0.0671
25328,0.0670
25328,0.0670
25331,0.0670
25335,0.0670
25336,0.0670
25341,0.0670
25346,0.0670
25348,0.0670
25352,0.0670
25355,0.0670
25358,0.0670
25362,0.0670
25365,0.0670
25368,0.0670
25372,0.0670
25375,0.0669
25376,0.0669
25381,0.0669
25384,0.0669
25387,0.0669
25389,0.0669
25389,0.0669
25391,0.0669
25391,0.0669
25394,0.0669
25397,0.0669
25398,0.0669
25401,0.0669
25403,0.0669
25404,0.0669
25406,0.0668
25411,0.0668
25415,0.0668
25419,0.0668
25421,0.0668
25421,0.0668
25424,0.0668
25426,0.0668
25427,0.0668
25429,0.0668
25432,0.0668
25433,0.0668
25435,0.0668
25437,0.0668
25437,0.0668
25437,0.0668
25442,0.0667
25446,0.0667
25448,0.0667
25452,0.0667
25456,0.0667
25458,0.0667
25459,0.0667
25464,0.0667
25465,0.0667
25467,0.0667
25470,0.0667
25471,0.0667
25472,0.0667
25477,0.0667
25480,0.0667
25482,0.0666
25487,0.0666
25487,0.0666
25487,0.0666
25490,0.0666
25493,0.0666
25493,0.0666
25496,0.0666
25498,0.0666
25502,0.0666
25505,0.0666
25508,0.0666
25509,0.0666
25511,0.0666
25515,0.0666
25518,0.0665
25520,0.0665
25522,0.0665
25525,0.0665
25527,0.0665
25530,0.0665
25534,0.0665
25536,0.0665
25538,0.0665
25540,0.0665
25542,0.0665
25546,0.0665
25548,0.0665
25549,0.0665
25553,0.0665
25554,0.0665
25557,0.0664
25558,0.0664
25560,0.0664
25561,0.0664
25563,0.0664
25568,0.0664
25572,0.0664
25573,0.0664
25577,0.0664
25578,0.0664
25580,0.0664
25583,0.0664
25585,0.0664
25585,0.0664
25586,0.0664
25587,0.0663
25591,0.0663
25594,0.0663
25597,0.0663
25597,0.0663
25600,0.0663
25604,0.0663
25607,0.0663
25612,0.0663
25614,0.0663
25616,0.0663
25620,0.0663
25624,0.0663
25625,0.0663
25625,0.0663
25626,0.0663
25629,0.0662
25632,0.0662
25634,0.0662
25634,0.0662
25638,0.0662
25641,0.0662
25642,0.0662
25647,0.0662
25647,0.0662
25648,0.0662
25650,0.0662
25653,0.0662
25656,0.0662
25656,0.0662
25660,0.0662
25663,0.0662
25665,0.0661
25669,0.0661
25672,0.0661
25676,0.0661
25679,0.0661
25680,0.0661
25683,0.0661
25686,0.0661
25689,0.0661
25690,0.0661
25692,0.0661
25697,0.0661
25700,0.0661
25703,0.0661
25707,0.0661
25710,0.0660
25711,0.0660
25715,0.0660
25720,0.0660
25724,0.0660
25728,0.0660
25730,0.0660
25731,0.0660
25734,0.0660
25737,0.0660
25738,0.0660
25741,0.0660
25742,0.0660
25746,0.0660
25747,0.0660
25751,0.0660
25751,0.0659
25755,0.0659
25756,0.0659
25759,0.0659
25760,0.0659
25764,0.0659
25765,0.0659
25766,0.0659
25767,0.0659
25768,0.0659
25769,0.0659
25771,0.0659
25772,0.0659
25777,0.0659
25779,0.0659
25780,0.0659
25785,0.0658
25787,0.0658
25790,0.0658
25794,0.0658
25796,0.0658
25797,0.0658
25799,0.0658
25800,0.0658
25800,0.0658
25802,0.0658
25807,0.0658
25808,0.0658
25812,0.0658
25813,0.0658
25814,0.0658
25818,0.0657
25823,0.0657
25828,0.0657
25831,0.0657
25832,0.0657
25836,0.0657
25838,0.0657
25839,0.0657
25840,0.0657
25842,0.0657
25846,0.0657
25847,0.0657
25849,0.0657
25852,0.0657
25855,0.0657
25857,0.0657
25859,0.0656
25863,0.0656
25864,0.0656
25867,0.0656
25868,0.0656
25872,0.0656
25874,0.0656
25877,0.0656
25881,0.0656
25885,0.0656
25885,0.0656
25888,0.0656
25892,0.0656
25895,0.0656
25899,0.0656
25903,0.0656
25905,0.0655
25910,0.0655
25910,0.0655
25912,0.0655
25912,0.0655
25913,0.0655
25914,0.0655
25915,0.0655
25920,0.0655
25923,0.0655
25925,0.0655
25927,0.0655
25931,0.0655
25935,0.0655
25937,0.0655
25937,0.0655
25941,0.0654
25943,0.0654
25945,0.0654
25947,0.0654
25948,0.0654
25948,0.0654
25952,0.0654
25954,0.0654
25955,0.0654
25955,0.0654
25956,0.0654
25959,0.0654
25962,0.0654
25964,0.0654
25968,0.0654
25970,0.0654
25971,0.0653
25975,0.0653
25980,0.0653
25981,0.0653
25985,0.0653
25987,0.0653
25989,0.0653
25992,0.0653
25995,0.0653
25996,0.0653
25999,0.0653
26001,0.0653
26002,0.0653
26004,0.0653
26005,0.0653
26006,0.0653
26010,0.0652
26011,0.0652
26015,0.0652
26018,0.0652
26019,0.0652
26023,0.0652
26024,0.0652
26028,0.0652
26032,0.0652
26034,0.0652
26037,0.0652
26038,0.0652
26039,0.0652
26039,0.0652
26043,0.0652
26047,0.0652
26050,0.0651
26053,0.0651
26053,0.0651
26054,0.0651
26056,0.0651
26060,0.0651
26061,0.0651
26061,0.0651
26061,0.0651
26064,0.0651
26069,0.0651
26071,0.0651
26072,0.0651
26075,0.0651
26078,0.0651
26079,0.0651
26080,0.0650
26080,0.0650
26081,0.0650
26082,0.0650
26087,0.0650
26091,0.0650
26092,0.0650
26095,0.0650
26095,0.0650
26096,0.0650
26098,0.0650
26102,0.0650
26106,0.0650
26110,0.0650
26114,0.0650
26118,0.0650
26121,0.0649
26125,0.0649
26129,0.0649
26129,0.0649
26130,0.0649
26131,0.0649
26133,0.0649
26137,0.0649
26141,0.0649
26145,0.0649
26147,0.0649
26148,0.0649
26150,0.0649
26154,0.0649
26157,0.0649
26162,0.0649
26164,0.0648
26165,0.0648
26166,0.0648
26168,0.0648
26173,0.0648
26175,0.0648
26176,0.0648
26179,0.0648
26183,0.0648
26186,0.0648
26187,0.0648
26187,0.0648
26190,0.0648
26191,0.0648
26193,0.0648
26198,0.0648
26200,0.0648
26202,0.0647
26204,0.0647
26207,0.0647
26211,0.0647
26214,0.0647
26215,0.0647
26216,0.0647
26220,0.0647
26223,0.0647
26224,0.0647
26228,0.0647
26232,0.0647
26234,0.0647
26234,0.0647
26235,0.0647
26237,0.0647
26239,0.0646
26243,0.0646
26247,0.0646
26250,0.0646
26251,0.0646
26254,0.0646
26255,0.0646
26255,0.0646
26258,0.0646
26259,0.0646
26260,0.0646
26263,0.0646
26264,0.0646
26266,0.0646
26269,0.0646
26273,0.0646
26275,0.0645
26279,0.0645
26280,0.0645
26283,0.0645
26284,0.0645
26287,0.0645
26290,0.0645
26293,0.0645
26297,0.0645
26302,0.0645
26306,0.0645
26307,0.0645
26309,0.0645
26309,0.0645
26311,0.0645
26313,0.0645
26314,0.0645
26317,0.0644
26318,0.0644
26320,0.0644
26325,0.0644
26326,0.0644
26327,0.0644
26332,0.0644
26334,0.0644
26337,0.0644
26341,0.0644
26346,0.0644
26351,0.0644
26353,0.0644
26355,0.0644
26358,0.0644
26359,0.0644
26364,0.0643
26366,0.0643
26369,0.0643
26371,0.0643
26376,0.0643
26377,0.0643
26379,0.0643
26383,0.0643
26385,0.0643
26390,0.0643
26393,0.0643
26395,0.0643
26398,0.0643
26402,0.0643
26407,0.0643
26409,0.0643
26414,0.0643
26414,0.0642
26418,0.0642
26422,0.0642
26425,0.0642
26428,0.0642
26430,0.0642
26431,0.0642
26434,0.0642
26435,0.0642
26439,0.0642
26441,0.0642
26444,0.0642
26446,0.0642
26449,0.0642
26449,0.0642
26452,0.0642
26454,0.0641
26458,0.0641
26458,0.0641
26463,0.0641
26468,0.0641
26469,0.0641
26471,0.0641
26475,0.0641
26478,0.0641
26480,0.0641
26484,0.0641
26489,0.0641
26493,0.0641
26497,0.0641
26499,0.0641
26501,0.0641
26505,0.0641
26506,0.0640
26509,0.0640
26512,0.0640
26515,0.0640
26518,0.0640
26518,0.0640
26522,0.0640
26526,0.0640
26531,0.0640
26532,0.0640
26534,0.0640
26536,0.0640
26541,0.0640
26544,0.0640
26546,0.0640
26547,0.0640
26549,0.0640
26552,0.0639
26556,0.0639
26561,0.0639
26563,0.0639
26567,0.0639
26570,0.0639
26571,0.0639
26573,0.0639
26575,0.0639
26578,0.0639
26582,0.0639
26584,0.0639
26588,0.0639
26590,0.0639
26594,0.0639
26597,0.0639
26600,0.0638
26602,0.0638
26605,0.0638
26606,0.0638
26607,0.0638
26611,0.0638
26611,0.0638
26612,0.0638
26613,0.0638
26614,0.0638
26617,0.0638
26622,0.0638
26625,0.0638
26629,0.0638
26634,0.0638
26638,0.0638
26642,0.0638
26644,0.0637
26647,0.0637
26648,0.0637
26652,0.0637
26655,0.0637
26658,0.0637
26661,0.0637
26663,0.0637
26668,0.0637
26668,0.0637
26671,0.0637
26675,0.0637
26677,0.0637
26679,0.0637
26680,0.0637
26683,0.0637
26687,0.0637
26688,0.0636
26689,0.0636
26692,0.0636
26695,0.0636
26698,0.0636
26701,0.0636
26701,0.0636
26704,0.0636
26708,0.0636
26710,0.0636
26711,0.0636
26712,0.0636
26715,0.0636
26718,0.0636
26720,0.0636
26720,0.0636
26721,0.0636
26722,0.0635
26726,0.0635
26728,0.0635
26732,0.0635
26735,0.0635
26739,0.0635
26743,0.0635
26748,0.0635
26750,0.0635
26753,0.0635
26757,0.0635
26762,0.0635
26766,0.0635
26770,0.0635
26771,0.0635
26771,0.0635
26773,0.0635
26776,0.0634
26777,0.0634
26780,0.0634
26785,0.0634
26785,0.0634
26786,0.0634
26789,0.0634
26791,0.0634
26794,0.0634
26797,0.0634
26799,0.0634
26802,0.0634
26805,0.0634
26810,0.0634
26811,0.0634
26813,0.0634
26818,0.0634
26821,0.0633
26824,0.0633
26826,0.0633
26826,0.0633
26830,0.0633
26834,0.0633
26837,0.0633
26840,0.0633
26845,0.0633
26846,0.0633
26849,0.0633
26852,0.0633
26853,0.0633
26854,0.0633
26856,0.0633
26858,0.0633
26858,0.0633
26861,0.0632
26866,0.0632
26868,0.0632
26869,0.0632
26873,0.0632
26873,0.0632
26874,0.0632
26877,0.0632
26878,0.0632
26883,0.0632
26884,0.0632
26885,0.0632
26888,0.0632
26891,0.0632
26894,0.0632
