# vtime(s),emu-avail(%) for mode:combinatory target-avail(%)=0.6000
17672,0.7814
17676,0.7814
17678,0.7814
17683,0.7815
17684,0.7815
17687,0.7815
17691,0.7816
17692,0.7816
17697,0.7816
17701,0.7817
17702,0.7817
17705,0.7817
17709,0.7817
17710,0.7818
17713,0.7818
17716,0.7818
17717,0.7819
17721,0.7819
17721,0.7819
17723,0.7820
17724,0.7820
17726,0.7820
17729,0.7821
17729,0.7821
17733,0.7821
17734,0.7822
17739,0.7822
17743,0.7822
17747,0.7822
17749,0.7823
17752,0.7823
17754,0.7823
17755,0.7824
17757,0.7824
17757,0.7824
17758,0.7825
17763,0.7825
17763,0.7825
17767,0.7826
17768,0.7826
17772,0.7826
17773,0.7826
17776,0.7827
17777,0.7827
17779,0.7827
17784,0.7828
17787,0.7828
17791,0.7828
17792,0.7829
17795,0.7829
17799,0.7829
17803,0.7830
17804,0.7830
17805,0.7830
17806,0.7830
17808,0.7831
17812,0.7831
17814,0.7831
17819,0.7832
17822,0.7832
17826,0.7832
17829,0.7833
17833,0.7833
17835,0.7833
17839,0.7834
17839,0.7834
17843,0.7834
17845,0.7834
17848,0.7835
17850,0.7835
17850,0.7835
17855,0.7836
17859,0.7836
17862,0.7836
17864,0.7837
17869,0.7837
17870,0.7837
17875,0.7837
17879,0.7838
17881,0.7838
17886,0.7838
17888,0.7839
17890,0.7839
17893,0.7839
17894,0.7840
17897,0.7840
17897,0.7840
17898,0.7841
17900,0.7841
17901,0.7841
17902,0.7841
17905,0.7842
17907,0.7842
17910,0.7842
17912,0.7843
17913,0.7843
17915,0.7843
17917,0.7844
17919,0.7844
17924,0.7844
17926,0.7844
17927,0.7845
17930,0.7845
17934,0.7845
17938,0.7846
17943,0.7846
17943,0.7846
17945,0.7847
17948,0.7847
17950,0.7847
17955,0.7848
17955,0.7848
17956,0.7848
17960,0.7848
17961,0.7849
17965,0.7849
17967,0.7849
17969,0.7850
17971,0.7850
17974,0.7850
17979,0.7851
17983,0.7851
17987,0.7851
17992,0.7851
17996,0.7852
17997,0.7852
18001,0.7852
18002,0.7853
18006,0.7853
18007,0.7853
18010,0.7854
18013,0.7854
18018,0.7854
18021,0.7854
18024,0.7855
18027,0.7855
18030,0.7855
18032,0.7856
18037,0.7856
18039,0.7856
18042,0.7857
18047,0.7857
18051,0.7857
18054,0.7857
18058,0.7856
18060,0.7855
18063,0.7854
18067,0.7853
18070,0.7852
18072,0.7851
18075,0.7850
18080,0.7849
18083,0.7848
18087,0.7846
18088,0.7845
18090,0.7844
18090,0.7843
18095,0.7842
18099,0.7841
18104,0.7840
18104,0.7839
18105,0.7838
18106,0.7837
18109,0.7836
18112,0.7834
18113,0.7833
18114,0.7832
18116,0.7831
18117,0.7830
18121,0.7829
18122,0.7828
18126,0.7827
18129,0.7826
18129,0.7825
18130,0.7824
18132,0.7822
18132,0.7821
18133,0.7820
18136,0.7819
18138,0.7818
18140,0.7817
18140,0.7816
18143,0.7815
18145,0.7814
18148,0.7813
18150,0.7812
18150,0.7811
18151,0.7809
18153,0.7808
18156,0.7807
18160,0.7806
18161,0.7805
18162,0.7804
18165,0.7803
18166,0.7802
18170,0.7801
18173,0.7800
18177,0.7799
18182,0.7798
18183,0.7796
18184,0.7795
18188,0.7794
18191,0.7793
18195,0.7792
18195,0.7791
18198,0.7790
18200,0.7789
18205,0.7788
18206,0.7787
18211,0.7786
18213,0.7785
18214,0.7783
18216,0.7782
18218,0.7781
18219,0.7780
18221,0.7779
18224,0.7778
18226,0.7777
18229,0.7776
18230,0.7775
18234,0.7774
18236,0.7773
18238,0.7772
18241,0.7771
18242,0.7769
18242,0.7768
18246,0.7767
18250,0.7766
18252,0.7765
18254,0.7764
18257,0.7763
18261,0.7762
18264,0.7761
18267,0.7760
18267,0.7759
18271,0.7758
18273,0.7757
18276,0.7756
18279,0.7754
18284,0.7753
18286,0.7752
18289,0.7751
18290,0.7750
18293,0.7749
18295,0.7748
18298,0.7747
18299,0.7746
18302,0.7745
18304,0.7744
18305,0.7743
18309,0.7742
18311,0.7741
18315,0.7740
18318,0.7738
18320,0.7737
18325,0.7736
18328,0.7735
18332,0.7734
18337,0.7733
18338,0.7732
18341,0.7731
18343,0.7730
18346,0.7729
18347,0.7728
18349,0.7727
18349,0.7726
18353,0.7725
18355,0.7724
18358,0.7723
18362,0.7721
18362,0.7720
18363,0.7719
18364,0.7718
18365,0.7717
18367,0.7716
18368,0.7715
18370,0.7714
18371,0.7713
18373,0.7712
18377,0.7711
18381,0.7710
18383,0.7709
18387,0.7708
18392,0.7707
18394,0.7706
18398,0.7705
18401,0.7703
18405,0.7702
18409,0.7701
18412,0.7700
18413,0.7699
18416,0.7698
18419,0.7697
18419,0.7696
18420,0.7695
18425,0.7694
18429,0.7693
18430,0.7692
18433,0.7691
18435,0.7690
18438,0.7689
18439,0.7688
18440,0.7687
18443,0.7686
18444,0.7685
18445,0.7683
18449,0.7682
18452,0.7681
18455,0.7680
18455,0.7679
18456,0.7678
18456,0.7677
18460,0.7676
18462,0.7675
18465,0.7674
18467,0.7673
18470,0.7672
18473,0.7671
18477,0.7670
18477,0.7669
18478,0.7668
18479,0.7667
18484,0.7666
18485,0.7665
18489,0.7664
18492,0.7663
18494,0.7661
18495,0.7660
18497,0.7659
18501,0.7658
18505,0.7657
18505,0.7656
18509,0.7655
18510,0.7654
18514,0.7653
18514,0.7652
18519,0.7651
18520,0.7650
18524,0.7650
18528,0.7651
18529,0.7651
18530,0.7651
18531,0.7652
18532,0.7652
18534,0.7652
18539,0.7653
18540,0.7653
18541,0.7653
18544,0.7654
18546,0.7654
18549,0.7654
18553,0.7654
18557,0.7655
18561,0.7655
18564,0.7655
18567,0.7656
18568,0.7656
18572,0.7656
18574,0.7657
18575,0.7657
18580,0.7657
18581,0.7658
18582,0.7658
18585,0.7658
18588,0.7659
18588,0.7659
18592,0.7659
18593,0.7660
18598,0.7660
18602,0.7660
18605,0.7661
18609,0.7661
18609,0.7661
18611,0.7661
18615,0.7662
18617,0.7662
18621,0.7662
18622,0.7663
18622,0.7663
18622,0.7663
18627,0.7664
18631,0.7664
18631,0.7664
18633,0.7665
18634,0.7665
18635,0.7665
18639,0.7666
18641,0.7666
18645,0.7666
18645,0.7667
18647,0.7667
18652,0.7667
18654,0.7667
18656,0.7668
18658,0.7668
18659,0.7668
18663,0.7669
18663,0.7669
18665,0.7669
18668,0.7670
18672,0.7670
18675,0.7670
18675,0.7671
18679,0.7671
18682,0.7671
18683,0.7672
18686,0.7672
18690,0.7672
18690,0.7673
18694,0.7673
18696,0.7673
18701,0.7673
18702,0.7674
18704,0.7674
18706,0.7674
18708,0.7675
18712,0.7675
18714,0.7675
18718,0.7676
18723,0.7676
18724,0.7676
18726,0.7677
18728,0.7677
18729,0.7677
18729,0.7678
18733,0.7678
18736,0.7678
18738,0.7678
18742,0.7679
18743,0.7679
18746,0.7679
18746,0.7680
18747,0.7680
18750,0.7680
18753,0.7681
18754,0.7681
18759,0.7681
18759,0.7682
18761,0.7682
18766,0.7682
18767,0.7683
18769,0.7683
18772,0.7683
18774,0.7683
18775,0.7684
18775,0.7684
18780,0.7684
18781,0.7685
18781,0.7685
18785,0.7685
18789,0.7686
18794,0.7686
18798,0.7686
18799,0.7687
18800,0.7687
18802,0.7687
18802,0.7687
18806,0.7688
18806,0.7688
18810,0.7688
18815,0.7689
18816,0.7689
18818,0.7689
18822,0.7690
18824,0.7690
18828,0.7690
18829,0.7691
18832,0.7691
18836,0.7691
18840,0.7691
18844,0.7692
18844,0.7692
18849,0.7692
18850,0.7693
18854,0.7693
18856,0.7693
18859,0.7694
18863,0.7694
18865,0.7694
18869,0.7695
18873,0.7695
18873,0.7695
18877,0.7695
18877,0.7696
18879,0.7696
18884,0.7696
18886,0.7697
18891,0.7697
18892,0.7697
18894,0.7698
18897,0.7698
18898,0.7698
18901,0.7699
18905,0.7699
18908,0.7699
18911,0.7699
18913,0.7700
18916,0.7700
18919,0.7700
18920,0.7701
18920,0.7701
18921,0.7701
18925,0.7702
18929,0.7702
18934,0.7702
18935,0.7703
18939,0.7703
18942,0.7703
18945,0.7703
18947,0.7704
18948,0.7704
18951,0.7704
18953,0.7705
18954,0.7705
18957,0.7705
18960,0.7706
18962,0.7706
18962,0.7706
18966,0.7707
18970,0.7707
18971,0.7707
18975,0.7707
18977,0.7708
18977,0.7708
18982,0.7708
18985,0.7709
18985,0.7709
18990,0.7709
18993,0.7710
18997,0.7710
18998,0.7710
18999,0.7710
19003,0.7711
19005,0.7711
19008,0.7711
19013,0.7712
19014,0.7712
19015,0.7712
19018,0.7713
19020,0.7713
19023,0.7713
19024,0.7713
19024,0.7714
19027,0.7714
19027,0.7714
19030,0.7715
19032,0.7715
19037,0.7715
19038,0.7716
19041,0.7716
19041,0.7716
19041,0.7717
19042,0.7717
19047,0.7717
19051,0.7717
19052,0.7718
19057,0.7718
19057,0.7718
19060,0.7719
19060,0.7719
19060,0.7719
19062,0.7720
19063,0.7720
19064,0.7720
19065,0.7720
19066,0.7721
19067,0.7721
19069,0.7721
19072,0.7722
19076,0.7722
19078,0.7722
19083,0.7723
19084,0.7723
19086,0.7723
19090,0.7723
19094,0.7724
19098,0.7724
19100,0.7724
19104,0.7725
19107,0.7725
19110,0.7725
19111,0.7726
19113,0.7726
19117,0.7726
19119,0.7726
19121,0.7727
19122,0.7727
19122,0.7727
19124,0.7728
19128,0.7728
19129,0.7728
19129,0.7729
19131,0.7729
19131,0.7729
19135,0.7729
19139,0.7730
19144,0.7730
19146,0.7730
19147,0.7731
19150,0.7731
19154,0.7731
19157,0.7732
19159,0.7732
19159,0.7732
19162,0.7732
19164,0.7733
19167,0.7733
19168,0.7733
19171,0.7734
19176,0.7734
19176,0.7734
19176,0.7734
19179,0.7735
19184,0.7735
19185,0.7735
19188,0.7736
19189,0.7736
19190,0.7736
19194,0.7737
19199,0.7737
19202,0.7737
19203,0.7737
19208,0.7738
19210,0.7738
19214,0.7738
19214,0.7739
19216,0.7739
19218,0.7739
19219,0.7740
19222,0.7740
19227,0.7740
19228,0.7740
19231,0.7741
19236,0.7741
19238,0.7741
19242,0.7742
19244,0.7742
19244,0.7742
19245,0.7742
19248,0.7743
19249,0.7743
19252,0.7743
19255,0.7744
19259,0.7744
19264,0.7744
19268,0.7745
19272,0.7745
19275,0.7745
19277,0.7745
19282,0.7746
19285,0.7746
19289,0.7746
19290,0.7747
19293,0.7747
19295,0.7747
19298,0.7747
19303,0.7748
19306,0.7748
19307,0.7748
19308,0.7749
19310,0.7749
19312,0.7749
19313,0.7750
19316,0.7750
19318,0.7750
19319,0.7750
19321,0.7751
19324,0.7751
19328,0.7751
19329,0.7752
19329,0.7752
19334,0.7752
19336,0.7752
19337,0.7753
19339,0.7753
19343,0.7753
19348,0.7754
19350,0.7754
19353,0.7754
19358,0.7755
19361,0.7755
19361,0.7755
19365,0.7755
19370,0.7756
19374,0.7756
19377,0.7756
19378,0.7757
19379,0.7757
19380,0.7757
19383,0.7757
19385,0.7758
19390,0.7758
19394,0.7758
19396,0.7759
19401,0.7759
19401,0.7759
19406,0.7759
19409,0.7760
19409,0.7760
19412,0.7760
19417,0.7761
19422,0.7761
19426,0.7761
19430,0.7762
19433,0.7762
19435,0.7762
19439,0.7762
19440,0.7763
19441,0.7763
19445,0.7763
19445,0.7764
19448,0.7764
19450,0.7764
19450,0.7764
19454,0.7765
19455,0.7765
19460,0.7765
19464,0.7766
19467,0.7766
19469,0.7766
19473,0.7766
19474,0.7767
19476,0.7767
19477,0.7767
19481,0.7768
19482,0.7768
19483,0.7768
19487,0.7768
19491,0.7769
19495,0.7769
19499,0.7769
19500,0.7770
19501,0.7770
19503,0.7770
19504,0.7770
19504,0.7771
19506,0.7771
19508,0.7771
19510,0.7772
19513,0.7772
19513,0.7772
19518,0.7772
19519,0.7773
19520,0.7773
19521,0.7773
19521,0.7774
19522,0.7774
19524,0.7774
19525,0.7774
19528,0.7775
19529,0.7775
19532,0.7775
19535,0.7776
19538,0.7775
19540,0.7774
19542,0.7773
19544,0.7772
19547,0.7771
19548,0.7770
19549,0.7769
19552,0.7768
19556,0.7767
19558,0.7766
19560,0.7765
19565,0.7764
19566,0.7763
19570,0.7762
19571,0.7761
19575,0.7760
19577,0.7759
19580,0.7758
19581,0.7757
19584,0.7756
19584,0.7755
19587,0.7754
19587,0.7753
19591,0.7752
19592,0.7751
19593,0.7750
19595,0.7749
19598,0.7748
19599,0.7747
19600,0.7746
19601,0.7745
19606,0.7744
19606,0.7743
19609,0.7742
19612,0.7741
19615,0.7740
19616,0.7739
19616,0.7738
19620,0.7737
19620,0.7736
19621,0.7735
19622,0.7734
19625,0.7733
19626,0.7732
19627,0.7731
19630,0.7730
19630,0.7729
19635,0.7728
19637,0.7727
19639,0.7726
19640,0.7725
19641,0.7724
19643,0.7723
19646,0.7722
19648,0.7721
19650,0.7720
19654,0.7719
19657,0.7718
19662,0.7717
19662,0.7716
19664,0.7715
19667,0.7714
19669,0.7713
19670,0.7712
19674,0.7711
19676,0.7710
19676,0.7709
19676,0.7708
19678,0.7707
19679,0.7706
19684,0.7705
19688,0.7704
19689,0.7703
19690,0.7702
19690,0.7701
19692,0.7700
19693,0.7699
19694,0.7698
19696,0.7697
19699,0.7696
19703,0.7695
19706,0.7694
19710,0.7693
19711,0.7692
19716,0.7691
19719,0.7690
19721,0.7689
19726,0.7688
19726,0.7688
19727,0.7687
19730,0.7686
19734,0.7685
19737,0.7684
19741,0.7683
19743,0.7682
19745,0.7681
19745,0.7680
19749,0.7679
19753,0.7678
19758,0.7677
19760,0.7676
19761,0.7675
19764,0.7674
19764,0.7673
19769,0.7672
19772,0.7671
19772,0.7670
19772,0.7669
19775,0.7668
19779,0.7667
19782,0.7666
19786,0.7665
19789,0.7664
19790,0.7663
19793,0.7662
19797,0.7661
19798,0.7660
19800,0.7659
19800,0.7658
19801,0.7657
19803,0.7656
19806,0.7655
19810,0.7654
19814,0.7653
19817,0.7652
19817,0.7651
19819,0.7650
19821,0.7650
19822,0.7649
19826,0.7648
19828,0.7648
19829,0.7648
19830,0.7648
19832,0.7649
19837,0.7649
19840,0.7649
19845,0.7650
19848,0.7650
19848,0.7650
19850,0.7651
19853,0.7651
19856,0.7651
19856,0.7651
19860,0.7652
19860,0.7652
19862,0.7652
19864,0.7653
19866,0.7653
19868,0.7653
19871,0.7654
19876,0.7654
19876,0.7654
19879,0.7654
19884,0.7655
19885,0.7655
19885,0.7655
19888,0.7656
19892,0.7656
19895,0.7656
19898,0.7656
19900,0.7657
19902,0.7657
19906,0.7657
19910,0.7658
19914,0.7658
19916,0.7658
19920,0.7659
19923,0.7659
19923,0.7659
19924,0.7659
19927,0.7660
19928,0.7660
19929,0.7660
19934,0.7661
19935,0.7661
19939,0.7661
19941,0.7662
19945,0.7662
19946,0.7662
19950,0.7662
19955,0.7663
19956,0.7663
19959,0.7663
19963,0.7664
19965,0.7664
19968,0.7664
19969,0.7664
19970,0.7665
19971,0.7665
19974,0.7665
19978,0.7666
19979,0.7666
19980,0.7666
19982,0.7666
19984,0.7667
19986,0.7667
19988,0.7667
19989,0.7668
19992,0.7668
19993,0.7668
19996,0.7669
19997,0.7669
20000,0.7669
20001,0.7669
20001,0.7670
20003,0.7670
20004,0.7670
20006,0.7671
20008,0.7671
20010,0.7671
20013,0.7671
20015,0.7672
20016,0.7672
20017,0.7672
20021,0.7673
20026,0.7673
20028,0.7673
20030,0.7674
20031,0.7674
20032,0.7674
20035,0.7674
20038,0.7675
20041,0.7675
20045,0.7675
20045,0.7676
20048,0.7676
20053,0.7676
20055,0.7676
20056,0.7677
20061,0.7677
20061,0.7677
20065,0.7678
20067,0.7678
20068,0.7678
20070,0.7678
20074,0.7679
20078,0.7679
20080,0.7679
20081,0.7680
20082,0.7680
20083,0.7680
20086,0.7680
20090,0.7681
20092,0.7681
20096,0.7681
20096,0.7682
20097,0.7682
20101,0.7682
20105,0.7683
20105,0.7683
20106,0.7683
20106,0.7683
20107,0.7684
20111,0.7684
20111,0.7684
20114,0.7685
20116,0.7685
20117,0.7685
20117,0.7685
20117,0.7686
20118,0.7686
20120,0.7686
20121,0.7687
20121,0.7687
20125,0.7687
20129,0.7687
20132,0.7688
20133,0.7688
20134,0.7688
20136,0.7689
20136,0.7689
20141,0.7689
20143,0.7689
20144,0.7690
20148,0.7690
20152,0.7690
20156,0.7691
20160,0.7691
20164,0.7691
20168,0.7691
20168,0.7692
20173,0.7692
20176,0.7692
20176,0.7693
20179,0.7693
20182,0.7693
20183,0.7693
20184,0.7694
20187,0.7694
20192,0.7694
20196,0.7695
20200,0.7695
20201,0.7695
20204,0.7695
20205,0.7696
20206,0.7696
20211,0.7696
20213,0.7697
20218,0.7697
20219,0.7697
20224,0.7697
20225,0.7698
20228,0.7698
20231,0.7698
20232,0.7699
20234,0.7699
20239,0.7699
20242,0.7699
20243,0.7700
20247,0.7700
20248,0.7700
20249,0.7701
20249,0.7701
20252,0.7701
20256,0.7701
20260,0.7702
20262,0.7702
20263,0.7702
20266,0.7703
20269,0.7703
20273,0.7703
20275,0.7703
20276,0.7704
20279,0.7704
20284,0.7704
20288,0.7705
20290,0.7705
20291,0.7705
20294,0.7705
20295,0.7706
20296,0.7706
20297,0.7706
20300,0.7707
20305,0.7707
20310,0.7707
20312,0.7707
20313,0.7708
20314,0.7708
20316,0.7708
20317,0.7709
20320,0.7709
20320,0.7709
20324,0.7709
20328,0.7710
20330,0.7710
20330,0.7710
20331,0.7711
20334,0.7711
20335,0.7711
20339,0.7711
20339,0.7712
20343,0.7712
20346,0.7712
20346,0.7712
20349,0.7713
20350,0.7713
20351,0.7713
20352,0.7714
20353,0.7714
20357,0.7714
20362,0.7714
20366,0.7715
20367,0.7715
20369,0.7715
20373,0.7716
20376,0.7716
20377,0.7716
20378,0.7716
20383,0.7717
20384,0.7717
20386,0.7717
20389,0.7718
20392,0.7718
20394,0.7718
20396,0.7718
20399,0.7719
20403,0.7719
20407,0.7719
20409,0.7720
20413,0.7720
20413,0.7720
20414,0.7720
20418,0.7721
20419,0.7721
20421,0.7721
20425,0.7721
20428,0.7722
20430,0.7722
20433,0.7722
20437,0.7723
20438,0.7723
20440,0.7723
20442,0.7723
20446,0.7724
20448,0.7724
20449,0.7724
20452,0.7725
20456,0.7725
20457,0.7725
20458,0.7725
20459,0.7726
20461,0.7726
20465,0.7726
20468,0.7726
20473,0.7727
20476,0.7727
20477,0.7727
20479,0.7728
20481,0.7728
20484,0.7728
20487,0.7728
20489,0.7729
20489,0.7729
20490,0.7729
20495,0.7730
20495,0.7730
20499,0.7730
20503,0.7730
20506,0.7731
20509,0.7731
20513,0.7731
20517,0.7731
20522,0.7732
20524,0.7732
20528,0.7732
20528,0.7733
20530,0.7733
20535,0.7733
20538,0.7733
20540,0.7734
20540,0.7734
20541,0.7734
20543,0.7735
20546,0.7735
20548,0.7735
20550,0.7735
20555,0.7736
20557,0.7736
20560,0.7736
20561,0.7736
20566,0.7737
20569,0.7737
20573,0.7737
20575,0.7738
20580,0.7738
20583,0.7738
20586,0.7738
20588,0.7739
20588,0.7739
20592,0.7739
20597,0.7740
20601,0.7740
20605,0.7740
20608,0.7740
20613,0.7741
20617,0.7741
20619,0.7741
20624,0.7741
20628,0.7742
20632,0.7742
20633,0.7742
20635,0.7743
20636,0.7743
20639,0.7743
20639,0.7743
20640,0.7744
20643,0.7744
20645,0.7744
20646,0.7744
20646,0.7745
20647,0.7745
20648,0.7745
20650,0.7746
20653,0.7746
20654,0.7746
20656,0.7746
20658,0.7747
20662,0.7747
20663,0.7747
20667,0.7747
20670,0.7748
20672,0.7748
20675,0.7748
20676,0.7749
20676,0.7749
20681,0.7749
20684,0.7749
20687,0.7750
20690,0.7750
20694,0.7750
20697,0.7750
20700,0.7751
20701,0.7751
20703,0.7751
20705,0.7752
20708,0.7752
20710,0.7752
20711,0.7752
20713,0.7753
20717,0.7753
20717,0.7753
20720,0.7753
20725,0.7754
20728,0.7754
20733,0.7754
20735,0.7755
20738,0.7755
20741,0.7755
20742,0.7755
20744,0.7756
20747,0.7756
20751,0.7756
20752,0.7756
20754,0.7757
20754,0.7757
20758,0.7757
20759,0.7758
20761,0.7758
20766,0.7758
20767,0.7758
20768,0.7759
20768,0.7759
20771,0.7759
20772,0.7759
20777,0.7760
20781,0.7760
20783,0.7760
20784,0.7760
20786,0.7761
20791,0.7761
20793,0.7761
20797,0.7762
20801,0.7762
20802,0.7762
20803,0.7762
20808,0.7763
20810,0.7763
20814,0.7763
20818,0.7763
20823,0.7763
20826,0.7762
20827,0.7761
20830,0.7760
20832,0.7759
20833,0.7758
20836,0.7757
20837,0.7756
20840,0.7755
20842,0.7754
20844,0.7753
20844,0.7752
20847,0.7751
20848,0.7750
20850,0.7749
20854,0.7749
20854,0.7748
20858,0.7747
20862,0.7746
20867,0.7745
20871,0.7744
20873,0.7743
20874,0.7742
20877,0.7741
20877,0.7740
20882,0.7739
20885,0.7738
20890,0.7737
20894,0.7736
20895,0.7736
20899,0.7735
20901,0.7734
20903,0.7733
20904,0.7733
20908,0.7733
20910,0.7734
20915,0.7734
20916,0.7734
20919,0.7734
20920,0.7735
20922,0.7735
20926,0.7735
20927,0.7735
20931,0.7736
20934,0.7736
20937,0.7736
20941,0.7737
20941,0.7737
20942,0.7737
20943,0.7737
20944,0.7738
20945,0.7738
20949,0.7738
20951,0.7738
20955,0.7739
20960,0.7739
20961,0.7739
20963,0.7740
20966,0.7740
20970,0.7740
20973,0.7740
20976,0.7741
20977,0.7741
20982,0.7741
20985,0.7741
20985,0.7742
20986,0.7742
20986,0.7742
20989,0.7742
20994,0.7743
20997,0.7743
20998,0.7743
20999,0.7744
21002,0.7744
21003,0.7744
21006,0.7744
21009,0.7745
21013,0.7745
21013,0.7745
21015,0.7745
21018,0.7746
21018,0.7746
21019,0.7746
21019,0.7747
21021,0.7747
21025,0.7747
21028,0.7747
21030,0.7748
21035,0.7748
21036,0.7748
21041,0.7748
21045,0.7749
21047,0.7749
21050,0.7749
21054,0.7749
21057,0.7750
21061,0.7750
21062,0.7750
21065,0.7751
21065,0.7751
21067,0.7751
21069,0.7751
21072,0.7752
21075,0.7752
21076,0.7752
21077,0.7752
21078,0.7753
21080,0.7753
21083,0.7753
21084,0.7753
21084,0.7754
21087,0.7754
21089,0.7754
21090,0.7755
21094,0.7755
21096,0.7755
21097,0.7755
21100,0.7756
21101,0.7756
21104,0.7756
21109,0.7756
21109,0.7757
21111,0.7757
21114,0.7757
21115,0.7757
21118,0.7758
21119,0.7758
21121,0.7758
21126,0.7759
21131,0.7759
21132,0.7759
21133,0.7759
21137,0.7760
21139,0.7760
21140,0.7760
21144,0.7760
21146,0.7761
21149,0.7761
21153,0.7761
21154,0.7761
21158,0.7762
21158,0.7762
21160,0.7762
21164,0.7763
21166,0.7763
21167,0.7763
21168,0.7763
21171,0.7764
21172,0.7764
21174,0.7764
21174,0.7764
21176,0.7765
21180,0.7765
21183,0.7765
21186,0.7765
21187,0.7766
21190,0.7766
21190,0.7766
21193,0.7766
21198,0.7767
21199,0.7767
21200,0.7767
21203,0.7768
21208,0.7768
21211,0.7768
21213,0.7768
21216,0.7769
21220,0.7769
21221,0.7769
21221,0.7769
21222,0.7770
21224,0.7770
21227,0.7770
21230,0.7770
21232,0.7771
21233,0.7771
21238,0.7771
21238,0.7771
21239,0.7772
21239,0.7772
21241,0.7772
21241,0.7773
21243,0.7773
21245,0.7773
21250,0.7773
21251,0.7774
21255,0.7774
21257,0.7774
21258,0.7774
21261,0.7775
21262,0.7775
21267,0.7775
21271,0.7775
21272,0.7776
21275,0.7776
21275,0.7776
21278,0.7776
21282,0.7777
21285,0.7777
21288,0.7777
21291,0.7778
21293,0.7778
21297,0.7778
21300,0.7778
21305,0.7779
21305,0.7779
21309,0.7779
21313,0.7779
21313,0.7780
21313,0.7780
21314,0.7780
21314,0.7780
21318,0.7781
21319,0.7781
21320,0.7781
21324,0.7781
21327,0.7782
21328,0.7782
21330,0.7782
21332,0.7782
21337,0.7783
21339,0.7783
21343,0.7783
21344,0.7784
21345,0.7784
21349,0.7784
21353,0.7784
21354,0.7785
21358,0.7785
21358,0.7785
21360,0.7785
21365,0.7786
21365,0.7786
21365,0.7786
21367,0.7786
21367,0.7787
21370,0.7787
21371,0.7787
21371,0.7787
21374,0.7788
21378,0.7788
21379,0.7788
21382,0.7788
21386,0.7789
21386,0.7789
21389,0.7789
21392,0.7789
21396,0.7790
21401,0.7790
21401,0.7790
21405,0.7791
21406,0.7791
21407,0.7791
21411,0.7791
21414,0.7792
21414,0.7792
21418,0.7792
21421,0.7792
21426,0.7793
21428,0.7793
21431,0.7793
21435,0.7793
21436,0.7794
21439,0.7794
21443,0.7794
21444,0.7794
21449,0.7795
21453,0.7795
21457,0.7795
21460,0.7795
21464,0.7796
21466,0.7796
21468,0.7796
21470,0.7796
21474,0.7797
21477,0.7797
21481,0.7797
21482,0.7797
21485,0.7798
21486,0.7798
21490,0.7798
21490,0.7798
21491,0.7799
21495,0.7799
21498,0.7799
21501,0.7800
21501,0.7800
21504,0.7800
21505,0.7800
21510,0.7801
21512,0.7801
21513,0.7801
21518,0.7801
21520,0.7802
21524,0.7802
21527,0.7802
21530,0.7802
21530,0.7803
21535,0.7803
21539,0.7803
21541,0.7803
21541,0.7804
21543,0.7804
21546,0.7804
21547,0.7804
21551,0.7805
21554,0.7805
21558,0.7805
21560,0.7805
21561,0.7806
21563,0.7806
21565,0.7806
21569,0.7806
21572,0.7807
21574,0.7807
21575,0.7807
21578,0.7807
21581,0.7808
21585,0.7808
21587,0.7808
21591,0.7808
21596,0.7809
21600,0.7808
21603,0.7807
21607,0.7806
21609,0.7805
21613,0.7804
21618,0.7803
21621,0.7802
21624,0.7801
21628,0.7801
21633,0.7800
21634,0.7799
21635,0.7798
21640,0.7797
21642,0.7796
21644,0.7795
21649,0.7794
21652,0.7793
21653,0.7792
21656,0.7792
21660,0.7791
21665,0.7790
21669,0.7789
21670,0.7788
21672,0.7787
21676,0.7786
21680,0.7785
21680,0.7784
21682,0.7783
21685,0.7783
21687,0.7782
21690,0.7781
21691,0.7780
21691,0.7779
21695,0.7778
21696,0.7777
21699,0.7776
21701,0.7775
21703,0.7774
21704,0.7774
21706,0.7773
21710,0.7772
21711,0.7771
21715,0.7770
21716,0.7769
21718,0.7768
21719,0.7767
21720,0.7766
21722,0.7765
21727,0.7765
21728,0.7764
21729,0.7763
21729,0.7762
21732,0.7761
21734,0.7760
21738,0.7759
21738,0.7758
21741,0.7757
21745,0.7757
21746,0.7756
21750,0.7755
21751,0.7754
21756,0.7753
21756,0.7752
21758,0.7751
21759,0.7750
21762,0.7749
21765,0.7749
21768,0.7748
21771,0.7747
21772,0.7746
21772,0.7745
21774,0.7744
21777,0.7743
21778,0.7742
21778,0.7741
21783,0.7740
21786,0.7740
21786,0.7739
21788,0.7738
21792,0.7737
21794,0.7736
21795,0.7735
21797,0.7734
21799,0.7733
21801,0.7732
21802,0.7732
21803,0.7731
21804,0.7730
21805,0.7729
21807,0.7728
21807,0.7727
21809,0.7726
21810,0.7725
21814,0.7725
21818,0.7724
21822,0.7723
21823,0.7722
21828,0.7721
21832,0.7720
21833,0.7719
21838,0.7718
21840,0.7717
21842,0.7717
21844,0.7716
21849,0.7715
21850,0.7714
21851,0.7713
21854,0.7712
21859,0.7711
21864,0.7710
21864,0.7709
21865,0.7709
21869,0.7708
21871,0.7707
21875,0.7706
21877,0.7705
21877,0.7704
21878,0.7703
21879,0.7702
21881,0.7702
21883,0.7701
21885,0.7700
21888,0.7699
21890,0.7698
21895,0.7697
21897,0.7696
21898,0.7695
21900,0.7695
21900,0.7694
21903,0.7693
21903,0.7692
